0 0.302573 0.00281763
1 0.626087 0.291002
2 0.398204 0.250332
3 -0.115024 0.459543
4 1.08355 0.385804
5 0.326181 0.481381
6 1.21338 0.406559
7 0.615628 0.316932
8 0.631892 0.378937
9 0.253314 0.318534
10 0.571266 0.362785
11 0.0977317 0.279436
12 0.649712 0.23763
13 0.314837 0.358749
14 0.321065 0.245571
15 0.440357 0.226813
16 -0.285276 0.301659
17 0.393354 0.375912
18 0.347742 0.264006
19 0.721166 0.38627
20 0.0665604 0.314933
21 1.11817 0.318752
22 0.471717 0.332542
23 0.630318 0.286912
24 0.441232 0.241206
25 0.238086 0.266597
26 0.474775 0.303244
27 -0.00877073 0.288175
28 0.0531901 0.325277
29 0.535251 0.329914
30 0.224833 0.304763
31 0.70759 0.296101
32 0.653785 0.309677
33 0.434523 0.301796
34 -0.267402 0.261899
35 0.0272388 0.338241
36 0.41076 0.227457
37 -0.395772 0.311408
38 0.447933 0.269232
39 0.198032 0.246208
40 -0.26534 0.20966
41 0.601406 0.216277
42 0.809201 0.365055
43 0.593021 0.244135
44 0.638324 0.373271
45 -0.021399 0.29376
46 0.819734 0.253183
47 0.272583 0.250594
48 0.530838 0.25775
49 0.272176 0.209841
50 0.487849 0.268554
51 -0.0674712 0.247922
52 -0.355826 0.253528
53 0.733687 0.295419
54 -0.22628 0.248214
55 0.118912 0.305952
56 0.152815 0.253464
57 0.432283 0.270132
58 0.137099 0.267766
59 -0.117138 0.244607
60 0.610272 0.291189
61 0.793903 0.260968
62 0.486788 0.266564
63 -0.117016 0.311612
64 0.272245 0.26489
65 0.994682 0.241166
66 0.222577 0.233378
67 0.564747 0.25515
68 0.145394 0.249866
69 0.415788 0.284123
70 0.223936 0.249518
71 -0.0410866 0.270123
72 0.541629 0.291683
73 0.0378023 0.236713
74 0.345705 0.204226
75 0.143494 0.270946
76 0.65398 0.207858
77 0.151918 0.288024
78 0.484365 0.248756
79 -0.120484 0.225484
80 0.287233 0.293398
81 0.346609 0.227001
82 0.423612 0.26945
83 -0.0820379 0.239247
84 0.414572 0.186519
85 0.113308 0.318336
86 0.708916 0.254357
87 0.469692 0.22405
88 0.437959 0.306302
89 0.486325 0.235094
90 0.31104 0.255628
91 0.288368 0.213522
92 0.306634 0.256825
93 0.332777 0.272165
94 0.283782 0.163389
95 -0.109167 0.290295
96 0.518011 0.174973
97 0.367448 0.267092
98 0.608782 0.184235
99 0.212543 0.227408
100 0.576514 0.229928
101 0.491879 0.349557
102 0.108771 0.31574
103 0.489794 0.250676
104 0.356078 0.240749
105 0.351113 0.316891
106 0.0939381 0.353675
107 0.181617 0.219641
108 0.437602 0.216676
109 0.679202 0.288444
110 0.277519 0.202391
111 -0.256579 0.240875
112 0.0886042 0.230849
113 0.739976 0.206478
114 0.23718 0.263175
115 0.392092 0.31162
116 0.4028 0.349344
117 0.717292 0.223174
118 0.318721 0.254677
119 0.526739 0.276091
120 0.569555 0.235835
121 0.131678 0.290046
122 0.181477 0.268446
123 0.155553 0.240085
124 0.408046 0.220433
125 0.168183 0.178943
126 0.908376 0.224516
127 -0.457846 0.228151
128 0.0405451 0.265368
129 0.736984 0.25485
