0.54    0.58    -0.233227
0.54    0.59    -0.220864
0.54    0.6    -0.236643
0.54    0.61    -0.222756
0.54    0.62    -0.236437
0.54    0.63    -0.236087
0.54    0.64    -0.247736
0.54    0.65    -0.257986
0.54    0.66    -0.270056
0.54    0.67    -0.280339
0.54    0.68    -0.278028
0.54    0.69    -0.298584
0.54    0.7    -0.28446
0.54    0.71    -0.294736
0.54    0.72    -0.290919
0.54    0.73    -0.303276
0.54    0.74    -0.306374
0.54    0.75    -0.311575
0.54    0.76    -0.307135
0.54    0.77    -0.314355
0.54    0.78    -0.300082
0.54    0.79    -0.301027
0.54    0.8    -0.293457
0.54    0.81    -0.294607
0.54    0.82    -0.296274
0.54    0.83    -0.30072
0.54    0.84    -0.301424
0.54    0.85    -0.287409
0.54    0.86    -0.280462
0.54    0.87    -0.281144
0.54    0.88    -0.275872
0.54    0.89    -0.275218
0.54    0.9    -0.266427
0.54    0.91    -0.223273
0.54    0.92    -0.192066
0.54    0.93    -0.223282
0.54    0.94    -0.233117
0.54    0.95    -0.238392
0.54    0.96    -0.212206
0.54    0.97    -0.171946
0.54    0.98    -0.157579
0.54    0.99    -0.190388
0.55    0.3    1.68443
0.55    0.31    1.20162
0.55    0.32    1.23075
0.55    0.33    0.98369
0.55    0.34    0.834423
0.55    0.35    0.599815
0.55    0.36    0.489834
0.55    0.37    0.427651
0.55    0.38    0.406703
0.55    0.39    0.245241
0.55    0.4    0.173532
0.55    0.41    0.0797617
0.55    0.42    0.0706434
0.55    0.43    0.0439584
0.55    0.44    0.0235636
0.55    0.45    -0.0215056
0.55    0.46    -0.0344478
0.55    0.47    -0.0836741
0.55    0.48    -0.132948
0.55    0.49    -0.123085
0.55    0.5    -0.160275
0.55    0.51    -0.17704
0.55    0.52    -0.163211
0.55    0.53    -0.194696
0.55    0.54    -0.195117
0.55    0.55    -0.207301
0.55    0.56    -0.222832
0.55    0.57    -0.212725
0.55    0.58    -0.235305
0.55    0.59    -0.239666
0.55    0.6    -0.246323
0.55    0.61    -0.260224
0.55    0.62    -0.26929
0.55    0.63    -0.266742
0.55    0.64    -0.273823
0.55    0.65    -0.26912
0.55    0.66    -0.278793
0.55    0.67    -0.284536
0.55    0.68    -0.299888
0.55    0.69    -0.294617
0.55    0.7    -0.301301
0.55    0.71    -0.293369
0.55    0.72    -0.322932
0.55    0.73    -0.300086
0.55    0.74    -0.311172
0.55    0.75    -0.30285
0.55    0.76    -0.303558
0.55    0.77    -0.318467
0.55    0.78    -0.29947
0.55    0.79    -0.307531
0.55    0.8    -0.28741
0.55    0.81    -0.269364
0.55    0.82    -0.267504
0.55    0.83    -0.293745
0.55    0.84    -0.29124
0.55    0.85    -0.287869
0.55    0.86    -0.261537
0.55    0.87    -0.265633
0.55    0.88    -0.270152
0.55    0.89    -0.270705
0.55    0.9    -0.220629
0.55    0.91    -0.265818
0.55    0.92    -0.236616
0.55    0.93    -0.250488
0.55    0.94    -0.22645
0.55    0.95    -0.213693
0.55    0.96    -0.194792
0.55    0.97    -0.175707
0.55    0.98    -0.102984
0.55    0.99    -0.122962
0.56    0.3    1.5437
0.56    0.31    1.38908
0.56    0.32    1.15722
0.56    0.33    1.05895
0.56    0.34    0.924067
0.56    0.35    0.715756
0.56    0.36    0.549402
0.56    0.37    0.510196
0.56    0.38    0.3237
0.56    0.39    0.254
0.56    0.4    0.183306
0.56    0.41    0.115517
0.56    0.42    0.0701842
0.56    0.43    0.0561219
0.56    0.44    -0.04277
0.56    0.45    -0.0410747
0.56    0.46    -0.0458768
0.56    0.47    -0.0801244
0.56    0.48    -0.11339
0.56    0.49    -0.162789
0.56    0.5    -0.137548
0.56    0.51    -0.191163
0.56    0.52    -0.223159
0.56    0.53    -0.18725
0.56    0.54    -0.20012
0.56    0.55    -0.222425
0.56    0.56    -0.236767
0.56    0.57    -0.253767
0.56    0.58    -0.244886
0.56    0.59    -0.251699
0.56    0.6    -0.268696
0.56    0.61    -0.261892
0.56    0.62    -0.27219
0.56    0.63    -0.287672
0.56    0.64    -0.275679
0.56    0.65    -0.287063
0.56    0.66    -0.300074
0.56    0.67    -0.292378
0.56    0.68    -0.307862
0.56    0.69    -0.298758
0.56    0.7    -0.312054
0.56    0.71    -0.3119
0.56    0.72    -0.309042
0.56    0.73    -0.318414
0.56    0.74    -0.303596
0.56    0.75    -0.321523
0.56    0.76    -0.326681
0.56    0.77    -0.310728
0.56    0.78    -0.305317
0.56    0.79    -0.27099
0.56    0.8    -0.278047
0.56    0.81    -0.255039
0.56    0.82    -0.313665
0.56    0.83    -0.303817
0.56    0.84    -0.303018
0.56    0.85    -0.302089
0.56    0.86    -0.251868
0.56    0.87    -0.281873
0.56    0.88    -0.222002
0.56    0.89    -0.194377
0.56    0.9    -0.274669
0.56    0.91    -0.237096
0.56    0.92    -0.219298
0.56    0.93    -0.245032
0.56    0.94    -0.247537
0.56    0.95    -0.25554
0.56    0.96    -0.202838
0.56    0.97    -0.157055
0.56    0.98    -0.114638
0.56    0.99    -0.183354
0.57    0.3    1.68102
0.57    0.31    1.32407
0.57    0.32    1.18868
0.57    0.33    1.06288
0.57    0.34    0.867927
0.57    0.35    0.727525
0.57    0.36    0.602639
0.57    0.37    0.464609
0.57    0.38    0.41253
0.57    0.39    0.251659
0.57    0.4    0.258259
0.57    0.41    0.183948
0.57    0.42    0.122242
0.57    0.43    0.0449231
0.57    0.44    -0.00394835
0.57    0.45    -0.0580187
0.57    0.46    -0.114332
0.57    0.47    -0.095121
0.57    0.48    -0.144761
0.57    0.49    -0.161516
0.57    0.5    -0.156494
0.57    0.51    -0.188057
0.57    0.52    -0.209117
0.57    0.53    -0.210812
0.57    0.54    -0.206485
0.57    0.55    -0.254924
0.57    0.56    -0.240785
0.57    0.57    -0.249706
0.57    0.58    -0.255385
0.57    0.59    -0.28398
0.57    0.6    -0.275869
0.57    0.61    -0.279812
0.57    0.62    -0.277335
0.57    0.63    -0.287452
0.57    0.64    -0.287691
0.57    0.65    -0.308423
0.57    0.66    -0.292684
0.57    0.67    -0.305323
0.57    0.68    -0.301221
0.57    0.69    -0.311741
0.57    0.7    -0.328165
0.57    0.71    -0.317778
0.57    0.72    -0.324713
0.57    0.73    -0.322042
0.57    0.74    -0.325384
0.57    0.75    -0.333115
0.57    0.76    -0.323702
0.57    0.77    -0.321145
0.57    0.78    -0.303037
0.57    0.79    -0.285455
0.57    0.8    -0.309307
0.57    0.81    -0.301395
0.57    0.82    -0.318636
0.57    0.83    -0.303034
0.57    0.84    -0.282404
0.57    0.85    -0.283606
0.57    0.86    -0.291539
0.57    0.87    -0.282868
0.57    0.88    -0.252483
0.57    0.89    -0.253438
0.57    0.9    -0.259304
0.57    0.91    -0.240837
0.57    0.92    -0.255998
0.57    0.93    -0.271704
0.57    0.94    -0.203264
0.57    0.95    -0.184165
0.57    0.96    -0.146786
0.57    0.97    -0.128967
0.57    0.98    -0.181911
0.57    0.99    -0.221938
0.58    0.3    1.52386
0.58    0.31    1.43003
0.58    0.32    1.27144
0.58    0.33    1.03329
0.58    0.34    0.843083
0.58    0.35    0.75664
0.58    0.36    0.581845
0.58    0.37    0.433745
0.58    0.38    0.378118
0.58    0.39    0.269429
0.58    0.4    0.246534
0.58    0.41    0.127549
0.58    0.42    0.084607
0.58    0.43    0.00780858
0.58    0.44    -0.0046616
0.58    0.45    -0.0592752
0.58    0.46    -0.08487
0.58    0.47    -0.136959
0.58    0.48    -0.152378
0.58    0.49    -0.193321
0.58    0.5    -0.210349
0.58    0.51    -0.209645
0.58    0.52    -0.217472
0.58    0.53    -0.241123
0.58    0.54    -0.249721
0.58    0.55    -0.255906
0.58    0.56    -0.254739
0.58    0.57    -0.259954
0.58    0.58    -0.27051
0.58    0.59    -0.279001
0.58    0.6    -0.286596
0.58    0.61    -0.288234
0.58    0.62    -0.288652
0.58    0.63    -0.285894
0.58    0.64    -0.303576
0.58    0.65    -0.303894
0.58    0.66    -0.313653
0.58    0.67    -0.323126
0.58    0.68    -0.312824
0.58    0.69    -0.331281
0.58    0.7    -0.309711
0.58    0.71    -0.342922
0.58    0.72    -0.333193
0.58    0.73    -0.340873
0.58    0.74    -0.328582
0.58    0.75    -0.329369
0.58    0.76    -0.322638
0.58    0.77    -0.307184
0.58    0.78    -0.332258
0.58    0.79    -0.320272
0.58    0.8    -0.306008
0.58    0.81    -0.316266
0.58    0.82    -0.31561
0.58    0.83    -0.295321
0.58    0.84    -0.31181
0.58    0.85    -0.253005
0.58    0.86    -0.280295
0.58    0.87    -0.296142
0.58    0.88    -0.283428
0.58    0.89    -0.283902
0.58    0.9    -0.197718
0.58    0.91    -0.197884
0.58    0.92    -0.244906
0.58    0.93    -0.166118
0.58    0.94    -0.157701
0.58    0.95    -0.220383
0.58    0.96    -0.147944
0.58    0.97    -0.197556
0.58    0.98    -0.215667
0.58    0.99    -0.214522
0.59    0.3    1.70474
0.59    0.31    1.46881
0.59    0.32    1.22301
0.59    0.33    1.11455
0.59    0.34    1.0192
0.59    0.35    0.754775
0.59    0.36    0.622405
0.59    0.37    0.524377
0.59    0.38    0.330143
0.59    0.39    0.233047
0.59    0.4    0.180759
0.59    0.41    0.126828
0.59    0.42    0.0876236
0.59    0.43    0.0493312
0.59    0.44    -0.043159
0.59    0.45    -0.0744188
0.59    0.46    -0.0877932
0.59    0.47    -0.158332
0.59    0.48    -0.17448
0.59    0.49    -0.171207
0.59    0.5    -0.18999
0.59    0.51    -0.208457
0.59    0.52    -0.228331
0.59    0.53    -0.247583
0.59    0.54    -0.260191
0.59    0.55    -0.273049
0.59    0.56    -0.272003
0.59    0.57    -0.28507
0.59    0.58    -0.306708
0.59    0.59    -0.287984
0.59    0.6    -0.297408
0.59    0.61    -0.294101
0.59    0.62    -0.296626
0.59    0.63    -0.300245
0.59    0.64    -0.297376
0.59    0.65    -0.310204
0.59    0.66    -0.319603
0.59    0.67    -0.31617
0.59    0.68    -0.335079
0.59    0.69    -0.334055
0.59    0.7    -0.321518
0.59    0.71    -0.327028
0.59    0.72    -0.339926
0.59    0.73    -0.351275
0.59    0.74    -0.341358
0.59    0.75    -0.325404
0.59    0.76    -0.32476
0.59    0.77    -0.313471
0.59    0.78    -0.331793
0.59    0.79    -0.321227
0.59    0.8    -0.318429
0.59    0.81    -0.311629
0.59    0.82    -0.298716
0.59    0.83    -0.288679
0.59    0.84    -0.306238
0.59    0.85    -0.298077
0.59    0.86    -0.309337
0.59    0.87    -0.265871
0.59    0.88    -0.185682
0.59    0.89    -0.201694
0.59    0.9    -0.221038
0.59    0.91    -0.261988
0.59    0.92    -0.184618
0.59    0.93    -0.197741
0.59    0.94    -0.204442
0.59    0.95    -0.219055
0.59    0.96    -0.160457
0.59    0.97    -0.200558
0.59    0.98    -0.175484
0.59    0.99    -0.190073
0.6    0.3    1.66401
0.6    0.31    1.44936
0.6    0.32    1.20969
0.6    0.33    1.06071
0.6    0.34    0.801067
0.6    0.35    0.762214
0.6    0.36    0.523782
0.6    0.37    0.447553
0.6    0.38    0.378954
0.6    0.39    0.342552
0.6    0.4    0.179309
0.6    0.41    0.128494
0.6    0.42    0.0866153
0.6    0.43    0.0197561
0.6    0.44    0.015285
0.6    0.45    -0.0789891
0.6    0.46    -0.123451
0.6    0.47    -0.115805
0.6    0.48    -0.174466
0.6    0.49    -0.184802
0.6    0.5    -0.210596
0.6    0.51    -0.254047
0.6    0.52    -0.257893
0.6    0.53    -0.262989
0.6    0.54    -0.279154
0.6    0.55    -0.278116
0.6    0.56    -0.297347
0.6    0.57    -0.287764
0.6    0.58    -0.301521
0.6    0.59    -0.312378
0.6    0.6    -0.303539
0.6    0.61    -0.3002
0.6    0.62    -0.318374
0.6    0.63    -0.322938
0.6    0.64    -0.310919
0.6    0.65    -0.30942
0.6    0.66    -0.312077
0.6    0.67    -0.327989
0.6    0.68    -0.33442
0.6    0.69    -0.341881
0.6    0.7    -0.337916
0.6    0.71    -0.345804
0.6    0.72    -0.341098
0.6    0.73    -0.347452
0.6    0.74    -0.334424
0.6    0.75    -0.337176
0.6    0.76    -0.311528
0.6    0.77    -0.320604
0.6    0.78    -0.327204
0.6    0.79    -0.334433
0.6    0.8    -0.32092
0.6    0.81    -0.311052
0.6    0.82    -0.308798
0.6    0.83    -0.293886
0.6    0.84    -0.294926
0.6    0.85    -0.281108
0.6    0.86    -0.280331
0.6    0.87    -0.254322
0.6    0.88    -0.250046
0.6    0.89    -0.286798
0.6    0.9    -0.259886
0.6    0.91    -0.183543
0.6    0.92    -0.214928
0.6    0.93    -0.245072
0.6    0.94    -0.20658
0.6    0.95    -0.242878
0.6    0.96    -0.20908
0.6    0.97    -0.153601
0.6    0.98    -0.207711
0.6    0.99    -0.199685
0.61    0.3    1.54871
0.61    0.31    1.41883
0.61    0.32    1.23586
0.61    0.33    1.06168
0.61    0.34    0.891295
0.61    0.35    0.734931
0.61    0.36    0.529571
0.61    0.37    0.569359
0.61    0.38    0.409865
0.61    0.39    0.314238
0.61    0.4    0.206315
0.61    0.41    0.153264
0.61    0.42    0.035331
0.61    0.43    -0.0033854
0.61    0.44    -0.0471085
0.61    0.45    -0.100994
0.61    0.46    -0.100646
0.61    0.47    -0.147337
0.61    0.48    -0.190113
0.61    0.49    -0.199899
0.61    0.5    -0.228672
0.61    0.51    -0.244056
0.61    0.52    -0.249893
0.61    0.53    -0.271574
0.61    0.54    -0.281792
0.61    0.55    -0.302441
0.61    0.56    -0.297506
0.61    0.57    -0.307648
0.61    0.58    -0.321339
0.61    0.59    -0.304302
0.61    0.6    -0.324293
0.61    0.61    -0.322477
0.61    0.62    -0.331247
0.61    0.63    -0.327108
0.61    0.64    -0.330025
0.61    0.65    -0.331324
0.61    0.66    -0.33128
0.61    0.67    -0.351076
0.61    0.68    -0.340668
0.61    0.69    -0.355795
0.61    0.7    -0.335424
0.61    0.71    -0.368386
0.61    0.72    -0.353891
0.61    0.73    -0.349933
0.61    0.74    -0.332748
0.61    0.75    -0.342369
0.61    0.76    -0.323438
0.61    0.77    -0.330345
0.61    0.78    -0.343711
0.61    0.79    -0.302931
0.61    0.8    -0.325812
0.61    0.81    -0.31095
0.61    0.82    -0.321766
0.61    0.83    -0.310462
0.61    0.84    -0.312256
0.61    0.85    -0.259019
0.61    0.86    -0.317518
0.61    0.87    -0.284511
0.61    0.88    -0.256506
0.61    0.89    -0.260511
0.61    0.9    -0.268735
0.61    0.91    -0.246491
0.61    0.92    -0.264583
0.61    0.93    -0.201804
0.61    0.94    -0.178748
0.61    0.95    -0.214488
0.61    0.96    -0.220705
0.61    0.97    -0.205355
0.61    0.98    -0.180568
0.61    0.99    -0.0275005
0.62    0.3    1.70095
0.62    0.31    1.44802
0.62    0.32    1.34045
0.62    0.33    1.10063
0.62    0.34    0.962843
0.62    0.35    0.718721
0.62    0.36    0.655522
0.62    0.37    0.439554
0.62    0.38    0.393272
0.62    0.39    0.227355
0.62    0.4    0.188158
0.62    0.41    0.168673
0.62    0.42    0.0331331
0.62    0.43    -0.0408957
0.62    0.44    -0.0648254
0.62    0.45    -0.062517
0.62    0.46    -0.144694
0.62    0.47    -0.179353
0.62    0.48    -0.196501
0.62    0.49    -0.21771
0.62    0.5    -0.233067
0.62    0.51    -0.259362
0.62    0.52    -0.253921
0.62    0.53    -0.291077
0.62    0.54    -0.302194
0.62    0.55    -0.305221
0.62    0.56    -0.310511
0.62    0.57    -0.311849
0.62    0.58    -0.339659
0.62    0.59    -0.339152
0.62    0.6    -0.336801
0.62    0.61    -0.344609
0.62    0.62    -0.340801
0.62    0.63    -0.338428
0.62    0.64    -0.337285
0.62    0.65    -0.356976
0.62    0.66    -0.351771
0.62    0.67    -0.334933
0.62    0.68    -0.34373
0.62    0.69    -0.356576
0.62    0.7    -0.369052
0.62    0.71    -0.367605
0.62    0.72    -0.35025
0.62    0.73    -0.35485
0.62    0.74    -0.345055
0.62    0.75    -0.348621
0.62    0.76    -0.336202
0.62    0.77    -0.341546
0.62    0.78    -0.329684
0.62    0.79    -0.331804
0.62    0.8    -0.336994
0.62    0.81    -0.332632
0.62    0.82    -0.30707
0.62    0.83    -0.309471
0.62    0.84    -0.306878
0.62    0.85    -0.315187
0.62    0.86    -0.231999
0.62    0.87    -0.267521
0.62    0.88    -0.284786
0.62    0.89    -0.269955
0.62    0.9    -0.244065
0.62    0.91    -0.248362
0.62    0.92    -0.259287
0.62    0.93    -0.174419
0.62    0.94    -0.161197
0.62    0.95    -0.169893
0.62    0.96    -0.147066
0.62    0.97    -0.158589
0.62    0.98    -0.0775652
0.62    0.99    -0.0293737
0.63    0.3    1.70781
0.63    0.31    1.51543
0.63    0.32    1.33673
0.63    0.33    1.0906
0.63    0.34    0.859953
0.63    0.35    0.716643
0.63    0.36    0.672489
0.63    0.37    0.504775
0.63    0.38    0.390456
0.63    0.39    0.343105
0.63    0.4    0.279604
0.63    0.41    0.152628
0.63    0.42    0.0143122
0.63    0.43    0.00488426
0.63    0.44    -0.0926005
0.63    0.45    -0.125801
0.63    0.46    -0.162016
0.63    0.47    -0.171873
0.63    0.48    -0.182131
0.63    0.49    -0.209133
0.63    0.5    -0.248205
0.63    0.51    -0.261981
0.63    0.52    -0.294928
0.63    0.53    -0.311459
0.63    0.54    -0.305013
0.63    0.55    -0.313806
0.63    0.56    -0.335567
0.63    0.57    -0.317956
0.63    0.58    -0.318389
0.63    0.59    -0.337783
0.63    0.6    -0.354661
0.63    0.61    -0.356535
0.63    0.62    -0.343169
0.63    0.63    -0.361301
0.63    0.64    -0.355183
0.63    0.65    -0.357095
0.63    0.66    -0.35554
0.63    0.67    -0.358774
0.63    0.68    -0.372996
0.63    0.69    -0.361731
0.63    0.7    -0.366182
0.63    0.71    -0.371048
0.63    0.72    -0.359556
0.63    0.73    -0.35806
0.63    0.74    -0.353355
0.63    0.75    -0.360847
0.63    0.76    -0.348743
0.63    0.77    -0.350892
0.63    0.78    -0.349005
0.63    0.79    -0.346116
0.63    0.8    -0.324346
0.63    0.81    -0.30145
0.63    0.82    -0.313411
0.63    0.83    -0.317692
0.63    0.84    -0.279413
0.63    0.85    -0.305142
0.63    0.86    -0.282157
0.63    0.87    -0.271624
0.63    0.88    -0.277727
0.63    0.89    -0.265097
0.63    0.9    -0.242102
0.63    0.91    -0.249136
0.63    0.92    -0.250788
0.63    0.93    -0.271013
0.63    0.94    -0.259332
0.63    0.95    -0.14031
0.63    0.96    -0.203654
0.63    0.97    -0.12991
0.63    0.98    -0.0707579
0.63    0.99    -0.0265754
0.64    0.3    1.78973
0.64    0.31    1.38866
0.64    0.32    1.12367
0.64    0.33    1.15133
0.64    0.34    0.908553
0.64    0.35    0.788949
0.64    0.36    0.679686
0.64    0.37    0.618215
0.64    0.38    0.497117
0.64    0.39    0.281618
0.64    0.4    0.217632
0.64    0.41    0.147002
0.64    0.42    0.0738708
0.64    0.43    0.0107757
0.64    0.44    -0.0653382
0.64    0.45    -0.0992872
0.64    0.46    -0.150884
0.64    0.47    -0.142107
0.64    0.48    -0.210691
0.64    0.49    -0.226299
0.64    0.5    -0.276361
0.64    0.51    -0.249546
0.64    0.52    -0.280019
0.64    0.53    -0.31255
0.64    0.54    -0.311024
0.64    0.55    -0.312413
0.64    0.56    -0.333737
0.64    0.57    -0.332717
0.64    0.58    -0.331254
